track_id,genre,split,audio_path,exists
138038,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138038.mp3,True
138039,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138039.mp3,True
138040,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138040.mp3,True
138041,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138041.mp3,True
138053,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138053.mp3,True
138060,Rock,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138060.mp3,True
138061,Rock,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138061.mp3,True
138062,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138062.mp3,True
138063,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138063.mp3,True
138064,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138064.mp3,True
138065,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138065.mp3,True
138066,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138066.mp3,True
138067,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138067.mp3,True
138068,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138068.mp3,True
138069,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138069.mp3,True
138070,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138070.mp3,True
138071,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138071.mp3,True
138207,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138207.mp3,True
138210,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138210.mp3,True
138211,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138211.mp3,True
138212,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138212.mp3,True
138213,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138213.mp3,True
138215,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138215.mp3,True
138216,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138216.mp3,True
138217,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138217.mp3,True
138218,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138218.mp3,True
138256,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138256.mp3,True
138282,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138282.mp3,True
138306,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138306.mp3,True
138311,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138311.mp3,True
138317,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138317.mp3,True
138318,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138318.mp3,True
138319,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138319.mp3,True
138320,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138320.mp3,True
138351,Rock,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138351.mp3,True
138355,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138355.mp3,True
138406,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138406.mp3,True
138410,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138410.mp3,True
138413,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138413.mp3,True
138414,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138414.mp3,True
138415,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138415.mp3,True
138416,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138416.mp3,True
138578,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138578.mp3,True
138579,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138579.mp3,True
138580,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138580.mp3,True
138581,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\138\138581.mp3,True
139003,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139003.mp3,True
139043,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139043.mp3,True
139110,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139110.mp3,True
139112,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139112.mp3,True
139117,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139117.mp3,True
139123,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139123.mp3,True
139226,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139226.mp3,True
139329,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139329.mp3,True
139330,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139330.mp3,True
139461,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139461.mp3,True
139485,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139485.mp3,True
139491,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139491.mp3,True
139520,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139520.mp3,True
139521,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139521.mp3,True
139522,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139522.mp3,True
139523,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139523.mp3,True
139524,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139524.mp3,True
139532,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139532.mp3,True
139534,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139534.mp3,True
139536,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139536.mp3,True
139537,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139537.mp3,True
139637,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139637.mp3,True
139638,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139638.mp3,True
139663,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139663.mp3,True
139681,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139681.mp3,True
139687,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139687.mp3,True
139688,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139688.mp3,True
139769,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139769.mp3,True
139770,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139770.mp3,True
139771,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139771.mp3,True
139772,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139772.mp3,True
139773,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139773.mp3,True
139774,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139774.mp3,True
139775,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139775.mp3,True
139776,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139776.mp3,True
139777,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139777.mp3,True
139804,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139804.mp3,True
139862,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139862.mp3,True
139876,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139876.mp3,True
139933,Electronic,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139933.mp3,True
139934,Electronic,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139934.mp3,True
139935,Electronic,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139935.mp3,True
139936,Electronic,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139936.mp3,True
139937,Electronic,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139937.mp3,True
139954,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139954.mp3,True
139990,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139990.mp3,True
139991,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139991.mp3,True
139992,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139992.mp3,True
139993,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139993.mp3,True
139994,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139994.mp3,True
139995,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\139\139995.mp3,True
140043,Rock,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140043.mp3,True
140134,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140134.mp3,True
140135,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140135.mp3,True
140258,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140258.mp3,True
140259,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140259.mp3,True
140260,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140260.mp3,True
140261,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140261.mp3,True
140262,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140262.mp3,True
140263,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140263.mp3,True
140266,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140266.mp3,True
140316,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140316.mp3,True
140344,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140344.mp3,True
140421,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140421.mp3,True
140564,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140564.mp3,True
140565,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140565.mp3,True
140566,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140566.mp3,True
140576,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140576.mp3,True
140583,Folk,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140583.mp3,True
140584,International,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140584.mp3,True
140609,Hip-Hop,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140609.mp3,True
140620,Hip-Hop,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140620.mp3,True
140621,Hip-Hop,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140621.mp3,True
140623,Hip-Hop,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140623.mp3,True
140625,Hip-Hop,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140625.mp3,True
140626,Hip-Hop,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140626.mp3,True
140788,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140788.mp3,True
140789,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140789.mp3,True
140790,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140790.mp3,True
140791,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140791.mp3,True
140794,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140794.mp3,True
140871,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140871.mp3,True
140872,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140872.mp3,True
140873,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140873.mp3,True
140874,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140874.mp3,True
140875,Folk,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140875.mp3,True
140922,Electronic,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140922.mp3,True
140923,Electronic,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140923.mp3,True
140924,Electronic,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140924.mp3,True
140925,Electronic,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140925.mp3,True
140926,Electronic,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140926.mp3,True
140933,Electronic,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140933.mp3,True
140934,Electronic,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140934.mp3,True
140935,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140935.mp3,True
140939,Experimental,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\140\140939.mp3,True
141074,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141074.mp3,True
141137,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141137.mp3,True
141139,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141139.mp3,True
141141,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141141.mp3,True
141143,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141143.mp3,True
141144,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141144.mp3,True
141164,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141164.mp3,True
141166,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141166.mp3,True
141167,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141167.mp3,True
141168,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141168.mp3,True
141173,Rock,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141173.mp3,True
141179,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141179.mp3,True
141180,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141180.mp3,True
141181,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141181.mp3,True
141182,Pop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141182.mp3,True
141264,Experimental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141264.mp3,True
141282,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141282.mp3,True
141283,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141283.mp3,True
141284,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141284.mp3,True
141285,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141285.mp3,True
141286,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141286.mp3,True
141287,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141287.mp3,True
141288,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141288.mp3,True
141289,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141289.mp3,True
141290,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141290.mp3,True
141291,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141291.mp3,True
141292,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141292.mp3,True
141293,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141293.mp3,True
141295,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141295.mp3,True
141296,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141296.mp3,True
141297,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141297.mp3,True
141299,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141299.mp3,True
141300,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141300.mp3,True
141303,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141303.mp3,True
141304,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141304.mp3,True
141310,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141310.mp3,True
141375,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141375.mp3,True
141561,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141561.mp3,True
141562,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141562.mp3,True
141564,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141564.mp3,True
141566,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141566.mp3,True
141567,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141567.mp3,True
141568,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141568.mp3,True
141569,Hip-Hop,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141569.mp3,True
141590,International,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141590.mp3,True
141591,International,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141591.mp3,True
141592,International,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141592.mp3,True
141593,International,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141593.mp3,True
141594,International,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141594.mp3,True
141616,Electronic,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141616.mp3,True
141617,Electronic,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141617.mp3,True
141618,Electronic,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141618.mp3,True
141619,Electronic,test,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141619.mp3,True
141735,Hip-Hop,validation,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141735.mp3,True
141873,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141873.mp3,True
141874,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141874.mp3,True
141875,Electronic,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141875.mp3,True
141876,Instrumental,training,C:\Users\Robben's Laptop\OneDrive\Documents\Personal Projects\signals-of-genres\dataset\fma_small\141\141876.mp3,True
